"Cleanup ID",Zone,State,Country,Latitude,Longitude,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Other plastic/foam packaging","Tobacco packaging/wrap","Cigar tips","Cigarette lighters",Fireworks,"Other tobacco (packaging, lighter, etc.)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
334547,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.8804063,4.7100338,land,inland,2024-09-05,TOMRA24,2,,2,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334548,"West Flanders, Belgium","Flanders, Belgium",Belgium,51.0954751,2.58877,land,saltwater,2024-09-05,Tomra24,1,,1,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334677,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845750371021,4.7374638050187,land,inland,2024-09-10,TOMRA2024,4,,4,20.90,0.50,0.00,,2,25,,1,5,2,,,6,2,1,1,,,14,,,,,,,7,,,,,,,2,,,,2,,,,,,3,,,,,6,,,,,,,,,,,,,,79
334678,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.84615171,4.73790576,land,inland,2024-09-10,TOMRA24,1,,1,80.46,0.56,0.00,,,72,2,6,15,4,5,1,1,,1,,,1,8,,,,,2,,27,,,12,3,,1,,,,,,3,,,,,,,,,,74,,,,,,,,,,,,,,238
334844,"Flemish Brabant, Belgium","Brussels, Belgium",Belgium,50.897228874979,4.3718191038706,land,inland,2024-09-08,,1,,1,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335065,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845978562357,4.7376513009849,land,saltwater,2024-09-10,TOMRA24,1,,1,1.94,0.65,0.00,,10,11,,6,2,15,4,3,18,9,4,4,3,1,1,1,,,,,,,,,,,1,1,,,,,,,,2,1,,,,,,,3,,,,,,,,,,,,,,100
335813,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.84589382,4.73757432,land,inland,2024-09-19,TOMRA24,1,,1,3.61,0.00,0.00,,,3,,5,8,3,2,2,,1,1,,,1,1,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,36
335815,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845764032565,4.7376152034849,land,inland,2024-09-19,TOMRA24,1,,1,17.65,0.65,0.00,,,,,1,2,,,,126,,,,,,11,,,,,,,1,,,,,,,,,,,,,,78,37,,,,,,,33,,,,,,,,,,,,,,289
335818,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845966375846,4.7370480515765,land,inland,2024-09-19,TOMRA24,3,,3,10.00,0.02,0.00,,1,5,1,1,4,2,,,126,,,3,,1,7,,,,,,,,,,,,2,,,,,,1,2,,9,54,,,,,,,,,,,,,,,,,,,,,219
335819,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.84551865235,4.7372940089554,land,inland,2024-09-19,TOMRA24,4,,4,87.40,0.30,0.00,,5,3,2,5,5,5,,,1,,,,1,,10,,,,,,,20,1,,18,7,2,,3,,1,,,,,16,40,,,,,,,10,,,,,,,,,,,,,,155
337676,"West Flanders, Belgium","Flanders, Belgium",Belgium,50.81687463,3.49200135,land,inland,2024-09-22,test,1,,1,2.24,0.13,0.00,,1,5,4,1,,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
337836,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845981582526,4.7376271314307,land,inland,2024-09-19,TOMRA24,1,,1,4.81,0.86,0.00,,,24,1,3,8,1,3,,219,28,6,3,2,,,,,,,2,,,,7,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309
337892,"Limburg, Belgium","Flanders, Belgium",Belgium,50.945134540778,5.2288673420239,land,inland,2024-09-18,"Marina and Stevrn",2,,2,7.50,0.00,0.00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337943,"East Flanders, Belgium","Flanders, Belgium",Belgium,50.79152475,3.51367994,land,inland,2024-09-23,Kluisbergen,1,,1,4.83,2.16,0.00,,6,2,,5,10,6,3,1,2,4,,,,1,18,1,,,,,,1,,,4,,,,,,,,,2,,,2,,,,1,,,,,,,,,,,,,,,,,69
339275,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845441824854,4.7372394860726,land,inland,2024-09-24,TOMRA24,1,,1,60.00,0.00,0.00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339282,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.84419978727,4.7402505770113,land,inland,2024-09-24,tomra2024,4,,4,5.37,3.29,0.00,,,4,,2,12,,,2,29,,,,,,10,1,7,,,,,,,,7,,2,,1,,,,,,,6,20,,,,,,,,,,,,,,,,,,,,,103
339283,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845513700975,4.7373486584216,land,inland,2024-09-24,tomra24,2,,2,13.03,0.50,0.00,,1,72,,1,4,,,,2,1,,,1,1,,1,,,,,,,,,2,,,,,,,,,,,3,75,,,,,,,1,,,,,,,,,,,,,,165
339285,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.846171518788,4.7374655026942,land,inland,2024-09-24,TOMRA24,1,,1,41.06,0.45,0.00,,,,,,,,,,100,,,,,,1,,,,,,,5,1,,,1,,,1,,,,,,,39,17,,,,1,1,,,,,,,,,,,,,,,,167
